CB(Vd=4.5: Vg=2.5) X,CB(Vd=4.5: Vg=2.5) Y,VB(Vd=4.5: Vg=2.5) X,VB(Vd=4.5: Vg=2.5) Y,CB(Vd=1.6: Vg=2.5) X,CB(Vd=1.6: Vg=2.5) Y,VB(Vd=1.6: Vg=2.5) X,VB(Vd=1.6: Vg=2.5) Y,CB(Vd=0.2: Vg=2.5) X,CB(Vd=0.2: Vg=2.5) Y,VB(Vd=0.2: Vg=2.5) X,VB(Vd=0.2: Vg=2.5) Y,CB(Vd=0.0: Vg=0.0) X,CB(Vd=0.0: Vg=0.0) Y,VB(Vd=0.0: Vg=0.0) X,VB(Vd=0.0: Vg=0.0) Y
0.19382119,-1.0784013,0.19382119,-2.2025606,0.19382119,-0.90851869,0.19382119,-2.0326779,0.19382119,0.039061531,0.19382119,-1.0850977,0.19382119,0.9206845,0.19382119,-0.20347473
0.19921875,-1.0848877,0.19921875,-2.209047,0.19921875,-0.91255122,0.19921875,-2.0367105,0.19921875,0.038516982,0.19921875,-1.0856422,0.19921875,0.92062972,0.19921875,-0.20352951
0.20461631,-1.0913695,0.20461631,-2.2155287,0.20461631,-0.9165507,0.20461631,-2.0407099,0.20461631,0.038101677,0.20461631,-1.0860576,0.20461631,0.92055893,0.20461631,-0.2036003
0.20553994,-1.0926135,0.20553994,-2.2167727,0.20553994,-0.91729045,0.20553994,-2.0414497,0.20553994,0.037996008,0.20553994,-1.0861632,0.20553994,0.92054358,0.20553994,-0.20361565
0.2109375,-1.0993385,0.2109375,-2.2234978,0.2109375,-0.9214113,0.2109375,-2.0455705,0.2109375,0.037436094,0.2109375,-1.0867231,0.2109375,0.92046983,0.2109375,-0.2036894
0.21633506,-1.1060629,0.21633506,-2.2302222,0.21633506,-0.92549843,0.21633506,-2.0496577,0.21633506,0.037008381,0.21633506,-1.0871508,0.21633506,0.92037654,0.21633506,-0.20378269
0.21725869,-1.1073558,0.21725869,-2.231515,0.21725869,-0.92625602,0.21725869,-2.0504152,0.21725869,0.036899129,0.21725869,-1.0872601,0.21725869,0.92035595,0.21725869,-0.20380328
0.22265625,-1.1143396,0.22265625,-2.2384988,0.22265625,-0.93046773,0.22265625,-2.054627,0.22265625,0.036324932,0.22265625,-1.0878343,0.22265625,0.92025662,0.22265625,-0.20390261
0.22805381,-1.1213282,0.22805381,-2.2454875,0.22805381,-0.93464792,0.22805381,-2.0588071,0.22805381,0.035882112,0.22805381,-1.0882771,0.22805381,0.92013392,0.22805381,-0.20402531
0.22897744,-1.1226742,0.22897744,-2.2468334,0.22897744,-0.93542543,0.22897744,-2.0595847,0.22897744,0.035767318,0.22897744,-1.0883919,0.22897744,0.92010676,0.22897744,-0.20405247
0.234375,-1.1299407,0.234375,-2.2541,0.234375,-0.93973367,0.234375,-2.0638929,0.234375,0.035176002,0.234375,-1.0889832,0.234375,0.91997391,0.234375,-0.20418532
0.23977256,-1.1372197,0.23977256,-2.2613789,0.23977256,-0.94400973,0.23977256,-2.068169,0.23977256,0.034719406,0.23977256,-1.0894398,0.23977256,0.91981167,0.23977256,-0.20434756
0.24069619,-1.1386236,0.24069619,-2.2627828,0.24069619,-0.94480689,0.24069619,-2.0689661,0.24069619,0.034600528,0.24069619,-1.0895587,0.24069619,0.91977535,0.24069619,-0.20438388
0.24609375,-1.1462017,0.24609375,-2.2703609,0.24609375,-0.94921475,0.24609375,-2.073374,0.24609375,0.033993245,0.24609375,-1.090166,0.24609375,0.91959759,0.24609375,-0.20456164
0.25149131,-1.1538015,0.25149131,-2.2779608,0.25149131,-0.95359253,0.25149131,-2.0777518,0.25149131,0.033520183,0.25149131,-1.090639,0.25149131,0.91938372,0.25149131,-0.20477551
0.25241494,-1.1552689,0.25241494,-2.2794282,0.25241494,-0.9544115,0.25241494,-2.0785707,0.25241494,0.033395241,0.25241494,-1.090764,0.25241494,0.91933581,0.25241494,-0.20482342
0.2578125,-1.1631928,0.2578125,-2.287352,0.2578125,-0.95892518,0.2578125,-2.0830844,0.2578125,0.032769091,0.2578125,-1.0913901,0.2578125,0.91909937,0.2578125,-0.20505986
0.26321006,-1.1711524,0.26321006,-2.2953116,0.26321006,-0.96340821,0.26321006,-2.0875674,0.26321006,0.032280784,0.26321006,-1.0918784,0.26321006,0.91881673,0.26321006,-0.2053425
0.26413369,-1.1726908,0.26413369,-2.29685,0.26413369,-0.96424895,0.26413369,-2.0884082,0.26413369,0.032151154,0.26413369,-1.0920081,0.26413369,0.91875299,0.26413369,-0.20540625
0.26953125,-1.1810038,0.26953125,-2.305163,0.26953125,-0.96887227,0.26953125,-2.0930315,0.26953125,0.031507196,0.26953125,-1.092652,0.26953125,0.91843868,0.26953125,-0.20572055
0.27492881,-1.1893695,0.27492881,-2.3135287,0.27492881,-0.97346681,0.27492881,-2.097626,0.27492881,0.031001143,0.27492881,-1.0931581,0.27492881,0.91806665,0.27492881,-0.20609258
0.27585244,-1.1909872,0.27585244,-2.3151464,0.27585244,-0.97433148,0.27585244,-2.0984907,0.27585244,0.030864938,0.27585244,-1.0932943,0.27585244,0.91798283,0.27585244,-0.2061764
0.28125,-1.1997409,0.28125,-2.3239001,0.28125,-0.97907107,0.28125,-2.1032303,0.28125,0.030200465,0.28125,-1.0939588,0.28125,0.91756733,0.28125,-0.2065919
0.28664756,-1.2085738,0.28664756,-2.3327331,0.28664756,-0.98378127,0.28664756,-2.1079405,0.28664756,0.029678019,0.28664756,-1.0944812,0.28664756,0.91707755,0.28664756,-0.20708168
0.28757119,-1.2102832,0.28757119,-2.3344424,0.28757119,-0.98467005,0.28757119,-2.1088293,0.28757119,0.029536638,0.28757119,-1.0946226,0.28757119,0.91696672,0.28757119,-0.20719251
0.29296875,-1.2195464,0.29296875,-2.3437056,0.29296875,-0.98953044,0.29296875,-2.1136897,0.29296875,0.028852721,0.29296875,-1.0953065,0.29296875,0.91641858,0.29296875,-0.20774065
0.29836631,-1.2289195,0.29836631,-2.3530788,0.29836631,-0.99436308,0.29836631,-2.1185223,0.29836631,0.028311254,0.29836631,-1.095848,0.29836631,0.9157775,0.29836631,-0.20838173
0.29928994,-1.2307335,0.29928994,-2.3548927,0.29928994,-0.99527817,0.29928994,-2.1194374,0.29928994,0.028162726,0.29928994,-1.0959965,0.29928994,0.91563285,0.29928994,-0.20852638
0.3046875,-1.240587,0.3046875,-2.3647462,0.3046875,-1.0002666,0.3046875,-2.1244259,0.3046875,0.027456408,0.3046875,-1.0967028,0.3046875,0.91491447,0.3046875,-0.20924476
0.31008506,-1.2505994,0.31008506,-2.3747586,0.31008506,-1.0052268,0.31008506,-2.129386,0.31008506,0.026896967,0.31008506,-1.0972623,0.31008506,0.91407695,0.31008506,-0.21008228
0.31100869,-1.2525386,0.31100869,-2.3766979,0.31100869,-1.0061687,0.31100869,-2.1303279,0.31100869,0.026742531,0.31100869,-1.0974167,0.31100869,0.9138877,0.31100869,-0.21027153
0.31640625,-1.2630955,0.31640625,-2.3872547,0.31640625,-1.0112907,0.31640625,-2.13545,0.31640625,0.026014581,0.31640625,-1.0981446,0.31640625,0.91294926,0.31640625,-0.21120997
0.32180381,-1.2738701,0.32180381,-2.3980293,0.32180381,-1.0163859,0.32180381,-2.1405451,0.32180381,0.025434559,0.32180381,-1.0987247,0.32180381,0.91186204,0.32180381,-0.21229719
0.32272744,-1.2759574,0.32272744,-2.4001167,0.32272744,-1.0173568,0.32272744,-2.1415161,0.32272744,0.025272279,0.32272744,-1.098887,0.32272744,0.91161741,0.32272744,-0.21254182
0.328125,-1.2873539,0.328125,-2.4115132,0.328125,-1.0226207,0.328125,-2.1467799,0.328125,0.024519763,0.328125,-1.0996395,0.328125,0.91039974,0.328125,-0.2137595
0.33352256,-1.2990588,0.33352256,-2.423218,0.33352256,-1.027857,0.33352256,-2.1520162,0.33352256,0.02392021,0.33352256,-1.100239,0.33352256,0.90899283,0.33352256,-0.2151664
0.33444619,-1.3013307,0.33444619,-2.42549,0.33444619,-1.0288579,0.33444619,-2.1530172,0.33444619,0.023751289,0.33444619,-1.1004079,0.33444619,0.90867646,0.33444619,-0.21548277
0.33984375,-1.3137597,0.33984375,-2.4379189,0.33984375,-1.0342703,0.33984375,-2.1584295,0.33984375,0.02297488,0.33984375,-1.1011844,0.33984375,0.90710321,0.33984375,-0.21705602
0.34524131,-1.3266085,0.34524131,-2.4507678,0.34524131,-1.0396562,0.34524131,-2.1638154,0.34524131,0.02235312,0.34524131,-1.1018061,0.34524131,0.90529605,0.34524131,-0.21886318
0.34616494,-1.3291061,0.34616494,-2.4532653,0.34616494,-1.0406896,0.34616494,-2.1648488,0.34616494,0.022175568,0.34616494,-1.1019837,0.34616494,0.90489221,0.34616494,-0.21926702
0.3515625,-1.3428054,0.3515625,-2.4669646,0.3515625,-1.0462596,0.3515625,-2.1704188,0.3515625,0.02137214,0.3515625,-1.1027871,0.3515625,0.90287487,0.3515625,-0.22128436
0.35696006,-1.3570888,0.35696006,-2.4812481,0.35696006,-1.0518027,0.35696006,-2.175962,0.35696006,0.020728964,0.35696006,-1.1034303,0.35696006,0.90056355,0.35696006,-0.22359568
0.35788369,-1.3598754,0.35788369,-2.4840347,0.35788369,-1.0528699,0.35788369,-2.1770291,0.35788369,0.020543826,0.35788369,-1.1036154,0.35788369,0.90004875,0.35788369,-0.22411048
0.36328125,-1.3751791,0.36328125,-2.4993384,0.36328125,-1.058606,0.36328125,-2.1827652,0.36328125,0.019713711,0.36328125,-1.1044455,0.36328125,0.8974745,0.36328125,-0.22668473
0.36867881,-1.3912785,0.36867881,-2.5154377,0.36867881,-1.0643158,0.36867881,-2.188475,0.36867881,0.019046319,0.36867881,-1.1051129,0.36867881,0.89453929,0.36867881,-0.22961994
0.36960244,-1.3944299,0.36960244,-2.5185891,0.36960244,-1.0654195,0.36960244,-2.1895787,0.36960244,0.018851562,0.36960244,-1.1053077,0.36960244,0.89389091,0.36960244,-0.23026832
0.375,-1.411771,0.375,-2.5359302,0.375,-1.0713321,0.375,-2.1954913,0.375,0.017991391,0.375,-1.1061678,0.375,0.89062828,0.375,-0.23353095
0.38039756,-1.430214,0.38039756,-2.5543732,0.38039756,-1.077218,0.38039756,-2.2013772,0.38039756,0.017300217,0.38039756,-1.106859,0.38039756,0.88691373,0.38039756,-0.2372455
0.38132119,-1.4338446,0.38132119,-2.5580038,0.38132119,-1.0783603,0.38132119,-2.2025195,0.38132119,0.017096701,0.38132119,-1.1070625,0.38132119,0.88609783,0.38132119,-0.2380614
0.38671875,-1.4538318,0.38671875,-2.577991,0.38671875,-1.0844597,0.38671875,-2.2086189,0.38671875,0.016206226,0.38671875,-1.107953,0.38671875,0.88197687,0.38671875,-0.24218236
0.39211631,-1.4753287,0.39211631,-2.599488,0.39211631,-1.0905323,0.39211631,-2.2146916,0.39211631,0.015487845,0.39211631,-1.1086714,0.39211631,0.87729829,0.39211631,-0.24686094
0.39303994,-1.4795781,0.39303994,-2.6037373,0.39303994,-1.0917164,0.39303994,-2.2158756,0.39303994,0.015273294,0.39303994,-1.1088859,0.39303994,0.87628124,0.39303994,-0.24787799
0.3984375,-1.5030274,0.3984375,-2.6271866,0.3984375,-1.0980146,0.3984375,-2.2221738,0.3984375,0.014348183,0.3984375,-1.109811,0.3984375,0.87109491,0.3984375,-0.25306432
0.40383506,-1.5285881,0.40383506,-2.6527473,0.40383506,-1.1042862,0.40383506,-2.2284454,0.40383506,0.01360167,0.40383506,-1.1105576,0.40383506,0.86519875,0.40383506,-0.25896049
0.40475869,-1.5336692,0.40475869,-2.6578284,0.40475869,-1.1055155,0.40475869,-2.2296747,0.40475869,0.013376402,0.40475869,-1.1107828,0.40475869,0.86392738,0.40475869,-0.26023185
0.41015625,-1.5617571,0.41015625,-2.6859163,0.41015625,-1.1120264,0.41015625,-2.2361857,0.41015625,0.012414556,0.41015625,-1.1117447,0.41015625,0.8573882,0.41015625,-0.26677103
0.41555381,-1.5927921,0.41555381,-2.7169514,0.41555381,-1.1185117,0.41555381,-2.242671,0.41555381,0.011634253,0.41555381,-1.112525,0.41555381,0.8499411,0.41555381,-0.27421813
0.41647744,-1.5989717,0.41647744,-2.7231309,0.41647744,-1.119791,0.41647744,-2.2439503,0.41647744,0.011395201,0.41647744,-1.112764,0.41647744,0.84835528,0.41647744,-0.27580395
0.421875,-1.6333513,0.421875,-2.7575105,0.421875,-1.1265325,0.421875,-2.2506918,0.421875,0.010389308,0.421875,-1.1137699,0.421875,0.84007246,0.421875,-0.28408677
0.42727256,-1.6719566,0.42727256,-2.7961159,0.42727256,-1.1332531,0.42727256,-2.2574124,0.42727256,0.0095703024,0.42727256,-1.1145889,0.42727256,0.83057401,0.42727256,-0.29358522
0.42819619,-1.6796465,0.42819619,-2.8038057,0.42819619,-1.1345904,0.42819619,-2.2587497,0.42819619,0.0093162963,0.42819619,-1.1148429,0.42819619,0.82857436,0.42819619,-0.29558488
0.43359375,-1.7227752,0.43359375,-2.8469345,0.43359375,-1.1415889,0.43359375,-2.2657482,0.43359375,0.0082592837,0.43359375,-1.1158999,0.43359375,0.81795233,0.43359375,-0.3062069
0.43899131,-1.771942,0.43899131,-2.8961012,0.43899131,-1.1485772,0.43899131,-2.2727364,0.43899131,0.0073900689,0.43899131,-1.1167692,0.43899131,0.80566553,0.43899131,-0.3184937
0.43991494,-1.7816586,0.43991494,-2.9058179,0.43991494,-1.1499844,0.43991494,-2.2741436,0.43991494,0.0071159281,0.43991494,-1.1170433,0.43991494,0.80312543,0.43991494,-0.3210338
0.4453125,-1.8371018,0.4453125,-2.9612611,0.4453125,-1.1572842,0.4453125,-2.2814435,0.4453125,0.0059936068,0.4453125,-1.1181656,0.4453125,0.78925797,0.4453125,-0.33490126
0.45071006,-1.9014947,0.45071006,-3.0256539,0.45071006,-1.1646104,0.45071006,-2.2887697,0.45071006,0.0050615052,0.45071006,-1.1190977,0.45071006,0.77298146,0.45071006,-0.35117777
0.45163369,-1.9140302,0.45163369,-3.0381894,0.45163369,-1.1661142,0.45163369,-2.2902735,0.45163369,0.0047624052,0.45163369,-1.1193968,0.45163369,0.76969179,0.45163369,-0.35446745
0.45703125,-1.9876151,0.45703125,-3.1117743,0.45703125,-1.1738183,0.45703125,-2.2979775,0.45703125,0.0035617254,0.45703125,-1.1205975,0.45703125,0.75107817,0.45703125,-0.37308106
0.46242881,-2.074868,0.46242881,-3.1990273,0.46242881,-1.1816515,0.46242881,-2.3058107,0.46242881,0.0025566184,0.46242881,-1.1216026,0.46242881,0.72886536,0.46242881,-0.39529387
0.46335244,-2.0912455,0.46335244,-3.2154047,0.46335244,-1.1833063,0.46335244,-2.3074655,0.46335244,0.0022228264,0.46335244,-1.1219364,0.46335244,0.72454701,0.46335244,-0.39961222
0.46875,-2.192766,0.46875,-3.3169253,0.46875,-1.1916917,0.46875,-2.3158509,0.46875,0.00095094904,0.46875,-1.1232083,0.46875,0.69871056,0.46875,-0.42544867
0.47414756,-2.3155641,0.47414756,-3.4397234,0.47414756,-1.2005633,0.47414756,-2.3247226,0.47414756,-7.4060095e-05,0.47414756,-1.1242333,0.47414756,0.6673165,0.47414756,-0.45684273
0.47507119,-2.3370359,0.47507119,-3.4611952,0.47507119,-1.2025128,0.47507119,-2.3266721,0.47507119,-0.00045651604,0.47507119,-1.1246157,0.47507119,0.66158866,0.47507119,-0.46257057
0.48046875,-2.4819147,0.48046875,-3.606074,0.48046875,-1.2125148,0.48046875,-2.336674,0.48046875,-0.001644761,0.48046875,-1.125804,0.48046875,0.62449383,0.48046875,-0.49966541
0.48586631,-2.6560969,0.48586631,-3.7802561,0.48586631,-1.2242253,0.48586631,-2.3483845,0.48586631,-0.0024000655,0.48586631,-1.1265593,0.48586631,0.57928584,0.48586631,-0.54487339
0.48678994,-2.6828181,0.48678994,-3.8069773,0.48678994,-1.2267911,0.48678994,-2.3509504,0.48678994,-0.0028907806,0.48678994,-1.12705,0.48678994,0.57193458,0.48678994,-0.55222465
0.4921875,-2.8827336,0.4921875,-4.0068928,0.4921875,-1.2416358,0.4921875,-2.3657951,0.4921875,-0.0036086263,0.4921875,-1.1277679,0.4921875,0.51900121,0.4921875,-0.60515802
0.49758506,-3.0983987,0.49758506,-4.2225579,0.49758506,-1.2616403,0.49758506,-2.3857995,0.49758506,-0.0047018871,0.49758506,-1.1288611,0.49758506,0.45888457,0.49758506,-0.66527466
0.4982008,-3.1178763,0.4982008,-4.2420355,0.4982008,-1.2639274,0.4982008,-2.3880866,0.4982008,-0.0051851435,0.4982008,-1.1293444,0.4982008,0.45326104,0.4982008,-0.6708982
0.5,-3.1886894,0.5,-4.3128486,0.5,-1.2718194,0.5,-2.3959786,0.5,-0.0059988717,0.5,-1.1301581,0.5,0.43273624,0.5,-0.69142299
0.5,-3.1886894,0.5,-4.3128486,0.5,-1.2718194,0.5,-2.3959786,0.5,-0.0059988717,0.5,-1.1301581,0.5,0.43273624,0.5,-0.69142299
0.50030786,-3.1981924,0.50030786,-4.3223516,0.50030786,-1.2731562,0.50030786,-2.3973155,0.50030786,-0.0063369014,0.50030786,-1.1304961,0.50030786,0.42987859,0.50030786,-0.69428064
0.50390625,-3.3338376,0.50390625,-4.4579969,0.50390625,-1.2905154,0.50390625,-2.4146746,0.50390625,-0.0088894797,0.50390625,-1.1330487,0.50390625,0.38930248,0.50390625,-0.73485675
0.50930381,-3.5059615,0.50930381,-4.6301207,0.50930381,-1.3158369,0.50930381,-2.4399961,0.50930381,-0.012971377,0.50930381,-1.1371306,0.50930381,0.33685205,0.50930381,-0.78730718
0.51022744,-3.5295009,0.51022744,-4.6536601,0.51022744,-1.3195624,0.51022744,-2.4437216,0.51022744,-0.013850757,0.51022744,-1.13801,0.51022744,0.32982062,0.51022744,-0.79433861
0.515625,-3.6643978,0.515625,-4.7885571,0.515625,-1.3418714,0.515625,-2.4660307,0.515625,-0.017844286,0.515625,-1.1420035,0.515625,0.28896289,0.515625,-0.83519634
0.52102256,-3.7652357,0.52102256,-4.889395,0.52102256,-1.3599087,0.52102256,-2.484068,0.52102256,-0.021113298,0.52102256,-1.1452725,0.52102256,0.25906829,0.52102256,-0.86509094
0.52194619,-3.7812601,0.52194619,-4.9054193,0.52194619,-1.362746,0.52194619,-2.4869052,0.52194619,-0.021716098,0.52194619,-1.1458753,0.52194619,0.25451668,0.52194619,-0.86964255
0.52734375,-3.8619097,0.52734375,-4.9860689,0.52734375,-1.3777505,0.52734375,-2.5019097,0.52734375,-0.024449368,0.52734375,-1.1486086,0.52734375,0.23179891,0.52734375,-0.89236032
0.52826738,-3.8736756,0.52826738,-4.9978348,0.52826738,-1.3798336,0.52826738,-2.5039928,0.52826738,-0.024870652,0.52826738,-1.1490299,0.52826738,0.22885259,0.52826738,-0.89530664
0.5390625,-3.9915741,0.5390625,-5.1157333,0.5390625,-1.4014778,0.5390625,-2.525637,0.5390625,-0.02875122,0.5390625,-1.1529105,0.5390625,0.20008253,0.5390625,-0.9240767
0.54538369,-4.0463761,0.54538369,-5.1705353,0.54538369,-1.4101421,0.54538369,-2.5343013,0.54538369,-0.030388338,0.54538369,-1.1545476,0.54538369,0.18909007,0.54538369,-0.93506916
0.55078125,-4.0712303,0.55078125,-5.1953896,0.55078125,-1.4142722,0.55078125,-2.5384314,0.55078125,-0.031115066,0.55078125,-1.1552743,0.55078125,0.18418752,0.55078125,-0.93997171
0.55710244,-4.1184795,0.55710244,-5.2426387,0.55710244,-1.4204006,0.55710244,-2.5445598,0.55710244,-0.032322932,0.55710244,-1.1564822,0.55710244,0.17692638,0.55710244,-0.94723285
0.5625,-4.1368944,0.5625,-5.2610536,0.5625,-1.4228791,0.5625,-2.5470384,0.5625,-0.032782624,0.5625,-1.1569419,0.5625,0.17421521,0.5625,-0.94994402
0.57514238,-4.2004882,0.57514238,-5.3246475,0.57514238,-1.4284298,0.57514238,-2.552589,0.57514238,-0.03393676,0.57514238,-1.158096,0.57514238,0.16879077,0.57514238,-0.95536847
0.5859375,-4.2240672,0.5859375,-5.3482265,0.5859375,-1.4306201,0.5859375,-2.5547793,0.5859375,-0.034382044,0.5859375,-1.1585413,0.5859375,0.16685848,0.5859375,-0.95730075
0.60295236,-4.2773289,0.60295236,-5.4014881,0.60295236,-1.4335037,0.60295236,-2.5576629,0.60295236,-0.035058491,0.60295236,-1.1592177,0.60295236,0.164761,0.60295236,-0.95939823
0.609375,-4.2773289,0.609375,-5.4014881,0.609375,-1.4335037,0.609375,-2.5576629,0.609375,-0.035058491,0.609375,-1.1592177,0.609375,0.164761,0.609375,-0.95939823
0.62222022,-4.2773289,0.62222022,-5.4014881,0.62222022,-1.4335037,0.62222022,-2.5576629,0.62222022,-0.035058491,0.62222022,-1.1592177,0.62222022,0.164761,0.62222022,-0.95939823
0.65625,-4.3228123,0.65625,-5.4469715,0.65625,-1.4351506,0.65625,-2.5593098,0.65625,-0.035553552,0.65625,-1.1597128,0.65625,0.16416461,0.65625,-0.95999462
0.6873287,-4.3341263,0.6873287,-5.4582856,0.6873287,-1.4356299,0.6873287,-2.5597891,0.6873287,-0.035752634,0.6873287,-1.1599119,0.6873287,0.16410965,0.6873287,-0.96004958
0.75,-4.3341263,0.75,-5.4582856,0.75,-1.4356299,0.75,-2.5597891,0.75,-0.035752634,0.75,-1.1599119,0.75,0.16410965,0.75,-0.96004958
0.7810787,-4.3353189,0.7810787,-5.4594781,0.7810787,-1.4357663,0.7810787,-2.5599255,0.7810787,-0.035819053,0.7810787,-1.1599783,0.7810787,0.16410771,0.7810787,-0.96005152
0.84375,-4.3353189,0.84375,-5.4594781,0.84375,-1.4357663,0.84375,-2.5599255,0.84375,-0.035819053,0.84375,-1.1599783,0.84375,0.16410771,0.84375,-0.96005152
0.8748287,-4.3356224,0.8748287,-5.4597816,0.8748287,-1.4358207,0.8748287,-2.55998,0.8748287,-0.035848017,0.8748287,-1.1600072,0.8748287,0.16410765,0.8748287,-0.96005159
0.9375,-4.3356224,0.9375,-5.4597816,0.9375,-1.4358207,0.9375,-2.55998,0.9375,-0.035848017,0.9375,-1.1600072,0.9375,0.16410765,0.9375,-0.96005159
0.9685787,-4.3357439,0.9685787,-5.4599032,0.9685787,-1.4358474,0.9685787,-2.5600066,0.9685787,-0.035863093,0.9685787,-1.1600223,0.9685787,0.16410764,0.9685787,-0.96005159
1.03125,-4.3357439,1.03125,-5.4599032,1.03125,-1.4358474,1.03125,-2.5600066,1.03125,-0.035863093,1.03125,-1.1600223,1.03125,0.16410764,1.03125,-0.96005159
1.0623287,-4.335803,1.0623287,-5.4599622,1.0623287,-1.4358622,1.0623287,-2.5600215,1.0623287,-0.035871868,1.0623287,-1.1600311,1.0623287,0.16410764,1.0623287,-0.96005159
1.125,-4.335803,1.125,-5.4599622,1.125,-1.4358622,1.125,-2.5600215,1.125,-0.035871868,1.125,-1.1600311,1.125,0.16410764,1.125,-0.96005159
1.1560787,-4.3358347,1.1560787,-5.4599939,1.1560787,-1.4358711,1.1560787,-2.5600303,1.1560787,-0.035877252,1.1560787,-1.1600365,1.1560787,0.16410764,1.1560787,-0.96005159
1.21875,-4.3358347,1.21875,-5.4599939,1.21875,-1.4358711,1.21875,-2.5600303,1.21875,-0.035877252,1.21875,-1.1600365,1.21875,0.16410764,1.21875,-0.96005159
1.2498287,-4.3358523,1.2498287,-5.4600115,1.2498287,-1.4358763,1.2498287,-2.5600355,1.2498287,-0.035880527,1.2498287,-1.1600398,1.2498287,0.16410764,1.2498287,-0.96005159
1.3125,-4.3358523,1.3125,-5.4600115,1.3125,-1.4358763,1.3125,-2.5600355,1.3125,-0.035880527,1.3125,-1.1600398,1.3125,0.16410764,1.3125,-0.96005159
1.3435787,-4.3358612,1.3435787,-5.4600204,1.3435787,-1.4358791,1.3435787,-2.5600383,1.3435787,-0.035882304,1.3435787,-1.1600415,1.3435787,0.16410764,1.3435787,-0.96005159
1.40625,-4.3358612,1.40625,-5.4600204,1.40625,-1.4358791,1.40625,-2.5600383,1.40625,-0.035882304,1.40625,-1.1600415,1.40625,0.16410764,1.40625,-0.96005159
1.4373287,-4.335864,1.4373287,-5.4600232,1.4373287,-1.43588,1.4373287,-2.5600392,1.4373287,-0.03588287,1.4373287,-1.1600421,1.4373287,0.16410764,1.4373287,-0.96005159

